Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region,Avg Gas Price,CPI
28-07-2024,P040,Product_40,26,8.11,0,210.77,USA,3.471,313.566
28-07-2024,P041,Product_41,18,19.12,5,326.89,USA,3.471,313.566
28-07-2024,P042,Product_42,21,31.84,10,601.8,USA,3.471,313.566
28-07-2024,P044,Product_44,19,18.5,5,333.84,USA,3.471,313.566
28-07-2024,P045,Product_45,30,32.04,5,913.21,USA,3.471,313.566
28-07-2024,P046,Product_46,21,14.18,0,297.86,USA,3.471,313.566
28-07-2024,P047,Product_47,31,41.04,0,1272.31,USA,3.471,313.566
28-07-2024,P048,Product_48,17,6.14,5,99.17,USA,3.471,313.566
28-07-2024,P049,Product_49,15,19.22,0,288.37,USA,3.471,313.566
28-07-2024,P027,Product_27,16,21.97,0,351.48,USA,3.471,313.566
28-07-2024,P039,Product_39,31,46.29,15,1219.85,USA,3.471,313.566
28-07-2024,P026,Product_26,25,17.79,0,444.71,USA,3.471,313.566
28-07-2024,P050,Product_50,27,22.41,0,604.97,USA,3.471,313.566
28-07-2024,P024,Product_24,22,5.6,5,116.94,USA,3.471,313.566
28-07-2024,P001,Product_1,18,37.58,15,574.99,USA,3.471,313.566
28-07-2024,P002,Product_2,22,28.06,0,617.27,USA,3.471,313.566
28-07-2024,P003,Product_3,20,21.87,5,415.48,USA,3.471,313.566
28-07-2024,P004,Product_4,25,6.6,20,132.03,USA,3.471,313.566
28-07-2024,P005,Product_5,31,15.47,0,479.66,USA,3.471,313.566
28-07-2024,P006,Product_6,21,20.36,0,427.48,USA,3.471,313.566
28-07-2024,P007,Product_7,25,35.4,5,840.78,USA,3.471,313.566
28-07-2024,P008,Product_8,23,26.75,20,492.12,USA,3.471,313.566
28-07-2024,P009,Product_9,25,38.96,0,973.89,USA,3.471,313.566
28-07-2024,P010,Product_10,24,43.59,0,1046.13,USA,3.471,313.566
28-07-2024,P011,Product_11,27,36.79,0,993.24,USA,3.471,313.566
28-07-2024,P025,Product_25,23,39.62,15,774.67,USA,3.471,313.566
28-07-2024,P013,Product_13,19,5.03,0,95.51,USA,3.471,313.566
28-07-2024,P014,Product_14,19,8.07,0,153.3,USA,3.471,313.566
28-07-2024,P015,Product_15,13,30,0,390,USA,3.471,313.566
28-07-2024,P016,Product_16,16,44.42,15,604.05,USA,3.471,313.566
28-07-2024,P017,Product_17,23,27.18,0,625.21,USA,3.471,313.566
28-07-2024,P018,Product_18,22,18.41,0,405.09,USA,3.471,313.566
28-07-2024,P019,Product_19,25,12.39,10,278.84,USA,3.471,313.566
28-07-2024,P020,Product_20,18,10.57,0,190.32,USA,3.471,313.566
28-07-2024,P021,Product_21,25,45.92,0,1148.11,USA,3.471,313.566
28-07-2024,P022,Product_22,31,8.5,20,210.89,USA,3.471,313.566
28-07-2024,P023,Product_23,25,16.11,15,342.41,USA,3.471,313.566
28-07-2024,P012,Product_12,20,20.18,10,363.24,USA,3.471,313.566
04-08-2024,P035,Product_35,22,39.96,10,791.13,USA,3.484,314.131
04-08-2024,P034,Product_34,29,44.13,0,1279.89,USA,3.484,314.131
04-08-2024,P033,Product_33,21,22.71,0,476.99,USA,3.484,314.131
04-08-2024,P032,Product_32,19,41.71,5,752.84,USA,3.484,314.131
04-08-2024,P027,Product_27,29,48.98,0,1420.36,USA,3.484,314.131
04-08-2024,P030,Product_30,28,48.89,5,1300.57,USA,3.484,314.131
04-08-2024,P029,Product_29,29,37.77,5,1040.43,USA,3.484,314.131
04-08-2024,P028,Product_28,26,29.78,0,774.27,USA,3.484,314.131
04-08-2024,P036,Product_36,16,12.45,10,179.24,USA,3.484,314.131
04-08-2024,P031,Product_31,21,20.37,5,406.46,USA,3.484,314.131
04-08-2024,P037,Product_37,20,29.09,5,552.72,USA,3.484,314.131
04-08-2024,P043,Product_43,21,30.4,5,606.45,USA,3.484,314.131
04-08-2024,P039,Product_39,19,30.19,15,487.54,USA,3.484,314.131
04-08-2024,P040,Product_40,35,47.89,10,1508.55,USA,3.484,314.131
04-08-2024,P041,Product_41,20,46.86,5,890.29,USA,3.484,314.131
04-08-2024,P042,Product_42,26,18.62,5,460.03,USA,3.484,314.131
04-08-2024,P044,Product_44,17,32.77,20,445.72,USA,3.484,314.131
04-08-2024,P045,Product_45,27,37.74,15,866.21,USA,3.484,314.131
04-08-2024,P046,Product_46,32,13.64,5,414.69,USA,3.484,314.131
04-08-2024,P047,Product_47,42,33.05,5,1318.78,USA,3.484,314.131
04-08-2024,P048,Product_48,17,20.05,5,323.81,USA,3.484,314.131
04-08-2024,P049,Product_49,35,13.89,10,437.54,USA,3.484,314.131
04-08-2024,P026,Product_26,21,5.04,0,105.89,USA,3.484,314.131
04-08-2024,P038,Product_38,20,6.87,0,137.35,USA,3.484,314.131
04-08-2024,P050,Product_50,19,24.7,0,469.25,USA,3.484,314.131
04-08-2024,P025,Product_25,22,16.35,0,359.65,USA,3.484,314.131
04-08-2024,P023,Product_23,29,48.07,0,1394.06,USA,3.484,314.131
04-08-2024,P024,Product_24,23,28.63,10,592.58,USA,3.484,314.131
04-08-2024,P001,Product_1,23,11.62,0,267.31,USA,3.484,314.131
04-08-2024,P002,Product_2,22,10.55,0,232.01,USA,3.484,314.131
04-08-2024,P003,Product_3,25,46.67,0,1166.82,USA,3.484,314.131
04-08-2024,P004,Product_4,33,44.8,5,1404.53,USA,3.484,314.131
04-08-2024,P005,Product_5,17,29.06,0,493.94,USA,3.484,314.131
04-08-2024,P007,Product_7,29,47.84,10,1248.7,USA,3.484,314.131
04-08-2024,P008,Product_8,25,7.23,0,180.81,USA,3.484,314.131
04-08-2024,P009,Product_9,25,25.93,0,648.17,USA,3.484,314.131
04-08-2024,P010,Product_10,25,24.07,0,601.74,USA,3.484,314.131
04-08-2024,P011,Product_11,10,48.27,0,482.7,USA,3.484,314.131
04-08-2024,P006,Product_6,15,39.19,0,587.88,USA,3.484,314.131
04-08-2024,P013,Product_13,19,39.3,10,671.99,USA,3.484,314.131
04-08-2024,P012,Product_12,23,45.93,5,1003.56,USA,3.484,314.131
04-08-2024,P021,Product_21,15,18.14,10,244.84,USA,3.484,314.131
04-08-2024,P020,Product_20,19,29.56,0,561.57,USA,3.484,314.131
04-08-2024,P019,Product_19,27,21.06,5,540.3,USA,3.484,314.131
04-08-2024,P018,Product_18,18,25.27,10,409.31,USA,3.484,314.131
04-08-2024,P022,Product_22,23,48.53,10,1004.51,USA,3.484,314.131
04-08-2024,P016,Product_16,28,41.23,10,1038.98,USA,3.484,314.131
04-08-2024,P015,Product_15,32,40.73,15,1107.78,USA,3.484,314.131
04-08-2024,P014,Product_14,12,43.18,0,518.17,USA,3.484,314.131
04-08-2024,P017,Product_17,34,22.78,0,774.43,USA,3.484,314.131
11-08-2024,P037,Product_37,31,24.15,5,711.15,USA,3.448,314.131
11-08-2024,P028,Product_28,26,23.29,15,514.68,USA,3.448,314.131
11-08-2024,P029,Product_29,18,34.19,15,523.12,USA,3.448,314.131
11-08-2024,P030,Product_30,25,18.94,0,473.4,USA,3.448,314.131
11-08-2024,P031,Product_31,16,45.9,10,660.92,USA,3.448,314.131
11-08-2024,P032,Product_32,30,13.28,10,358.61,USA,3.448,314.131
11-08-2024,P033,Product_33,21,26.34,0,553.08,USA,3.448,314.131
11-08-2024,P034,Product_34,24,19.68,0,472.26,USA,3.448,314.131
11-08-2024,P035,Product_35,21,11.66,20,195.86,USA,3.448,314.131
11-08-2024,P036,Product_36,22,14.16,10,280.35,USA,3.448,314.131
11-08-2024,P038,Product_38,22,44.84,0,986.39,USA,3.448,314.131
11-08-2024,P027,Product_27,32,30.9,0,988.96,USA,3.448,314.131
11-08-2024,P040,Product_40,21,11.02,15,196.64,USA,3.448,314.131
11-08-2024,P041,Product_41,17,38.81,15,560.86,USA,3.448,314.131
11-08-2024,P042,Product_42,32,47.22,0,1510.98,USA,3.448,314.131
11-08-2024,P043,Product_43,27,19.95,10,484.73,USA,3.448,314.131
11-08-2024,P044,Product_44,20,38.23,0,764.69,USA,3.448,314.131
11-08-2024,P045,Product_45,32,22.43,0,717.6,USA,3.448,314.131
11-08-2024,P046,Product_46,29,48.95,0,1419.49,USA,3.448,314.131
11-08-2024,P047,Product_47,22,41.08,0,903.82,USA,3.448,314.131
11-08-2024,P048,Product_48,25,47.65,0,1191.15,USA,3.448,314.131
11-08-2024,P049,Product_49,33,19.68,10,584.49,USA,3.448,314.131
11-08-2024,P039,Product_39,30,29.23,15,745.27,USA,3.448,314.131
11-08-2024,P026,Product_26,25,35.74,15,759.48,USA,3.448,314.131
11-08-2024,P050,Product_50,14,25.01,10,315.07,USA,3.448,314.131
11-08-2024,P024,Product_24,40,9.48,0,379.24,USA,3.448,314.131
11-08-2024,P001,Product_1,11,30.12,0,331.29,USA,3.448,314.131
11-08-2024,P002,Product_2,24,38.17,0,916.1,USA,3.448,314.131
11-08-2024,P003,Product_3,33,26.36,0,870.03,USA,3.448,314.131
11-08-2024,P004,Product_4,26,26.83,0,697.47,USA,3.448,314.131
11-08-2024,P005,Product_5,15,48.76,5,694.84,USA,3.448,314.131
11-08-2024,P006,Product_6,27,26.76,0,722.45,USA,3.448,314.131
11-08-2024,P007,Product_7,21,8.37,0,175.78,USA,3.448,314.131
11-08-2024,P008,Product_8,27,13.77,5,353.28,USA,3.448,314.131
11-08-2024,P009,Product_9,18,39.59,0,712.69,USA,3.448,314.131
11-08-2024,P010,Product_10,25,6.64,0,166.02,USA,3.448,314.131
11-08-2024,P011,Product_11,23,42.54,0,978.36,USA,3.448,314.131
11-08-2024,P025,Product_25,19,48.37,0,918.95,USA,3.448,314.131
11-08-2024,P013,Product_13,37,23.98,0,887.15,USA,3.448,314.131
11-08-2024,P014,Product_14,15,30.69,0,460.36,USA,3.448,314.131
11-08-2024,P015,Product_15,19,19.2,0,364.78,USA,3.448,314.131
11-08-2024,P016,Product_16,22,39.5,20,695.14,USA,3.448,314.131
11-08-2024,P017,Product_17,33,48.65,15,1364.73,USA,3.448,314.131
11-08-2024,P018,Product_18,28,17.83,5,474.39,USA,3.448,314.131
11-08-2024,P019,Product_19,19,25.5,0,484.58,USA,3.448,314.131
11-08-2024,P020,Product_20,29,19.31,15,476.04,USA,3.448,314.131
11-08-2024,P021,Product_21,25,7.53,0,188.25,USA,3.448,314.131
11-08-2024,P022,Product_22,28,29.59,0,828.47,USA,3.448,314.131
11-08-2024,P023,Product_23,28,20.45,15,486.65,USA,3.448,314.131
11-08-2024,P012,Product_12,20,42.98,0,859.59,USA,3.448,314.131
18-08-2024,P036,Product_36,17,8.91,0,151.53,USA,3.414,314.131
18-08-2024,P035,Product_35,18,24.78,5,423.74,USA,3.414,314.131
18-08-2024,P034,Product_34,20,8.72,0,174.31,USA,3.414,314.131
18-08-2024,P033,Product_33,24,23.22,20,445.89,USA,3.414,314.131
18-08-2024,P028,Product_28,25,24.48,5,581.35,USA,3.414,314.131
18-08-2024,P031,Product_31,25,27.9,0,697.58,USA,3.414,314.131
18-08-2024,P030,Product_30,14,46.71,20,523.16,USA,3.414,314.131
18-08-2024,P029,Product_29,30,26.46,0,793.93,USA,3.414,314.131
18-08-2024,P037,Product_37,28,48.5,15,1154.18,USA,3.414,314.131
18-08-2024,P032,Product_32,17,17.71,0,301.15,USA,3.414,314.131
18-08-2024,P038,Product_38,12,45.93,0,551.18,USA,3.414,314.131
18-08-2024,P044,Product_44,31,32.15,0,996.53,USA,3.414,314.131
18-08-2024,P040,Product_40,27,5.64,0,152.25,USA,3.414,314.131
18-08-2024,P041,Product_41,25,25.25,5,599.63,USA,3.414,314.131
18-08-2024,P042,Product_42,13,29,0,376.99,USA,3.414,314.131
18-08-2024,P043,Product_43,23,12.61,20,232.07,USA,3.414,314.131
18-08-2024,P045,Product_45,25,29.47,5,699.92,USA,3.414,314.131
18-08-2024,P046,Product_46,24,32.51,0,780.25,USA,3.414,314.131
18-08-2024,P047,Product_47,14,39.75,0,556.46,USA,3.414,314.131
18-08-2024,P048,Product_48,16,24.43,10,351.81,USA,3.414,314.131
18-08-2024,P049,Product_49,12,26.79,10,289.31,USA,3.414,314.131
18-08-2024,P027,Product_27,26,24.28,0,631.17,USA,3.414,314.131
18-08-2024,P039,Product_39,24,41.48,15,846.21,USA,3.414,314.131
18-08-2024,P026,Product_26,26,26.05,5,643.37,USA,3.414,314.131
18-08-2024,P050,Product_50,29,41.45,0,1202.02,USA,3.414,314.131
18-08-2024,P024,Product_24,20,17.68,0,353.64,USA,3.414,314.131
18-08-2024,P001,Product_1,22,15.27,0,336.05,USA,3.414,314.131
18-08-2024,P002,Product_2,12,12.56,0,150.73,USA,3.414,314.131
18-08-2024,P003,Product_3,29,23,0,666.98,USA,3.414,314.131
18-08-2024,P004,Product_4,25,11.83,5,280.93,USA,3.414,314.131
18-08-2024,P005,Product_5,19,34.91,0,663.35,USA,3.414,314.131
18-08-2024,P006,Product_6,33,27.71,0,914.39,USA,3.414,314.131
18-08-2024,P007,Product_7,23,36.13,5,789.38,USA,3.414,314.131
18-08-2024,P008,Product_8,21,49.06,0,1030.19,USA,3.414,314.131
18-08-2024,P009,Product_9,27,27.59,15,633.13,USA,3.414,314.131
18-08-2024,P010,Product_10,33,40.9,15,1147.28,USA,3.414,314.131
18-08-2024,P011,Product_11,26,25.56,0,664.56,USA,3.414,314.131
18-08-2024,P025,Product_25,21,6.77,0,142.2,USA,3.414,314.131
18-08-2024,P013,Product_13,24,43.83,0,1052,USA,3.414,314.131
18-08-2024,P014,Product_14,19,23.77,15,383.92,USA,3.414,314.131
18-08-2024,P015,Product_15,20,14.18,10,255.24,USA,3.414,314.131
18-08-2024,P016,Product_16,24,48.73,5,1111.11,USA,3.414,314.131
18-08-2024,P017,Product_17,21,18.09,0,379.88,USA,3.414,314.131
18-08-2024,P018,Product_18,28,13.67,0,382.77,USA,3.414,314.131
18-08-2024,P019,Product_19,14,18.4,10,231.89,USA,3.414,314.131
18-08-2024,P020,Product_20,23,12.48,0,287,USA,3.414,314.131
18-08-2024,P021,Product_21,23,47.3,0,1087.82,USA,3.414,314.131
18-08-2024,P022,Product_22,25,13.06,15,277.58,USA,3.414,314.131
18-08-2024,P023,Product_23,25,25.72,10,578.61,USA,3.414,314.131
18-08-2024,P012,Product_12,23,36.37,0,836.57,USA,3.414,314.131
25-08-2024,P035,Product_35,14,12.04,10,151.66,USA,3.382,314.131
25-08-2024,P034,Product_34,17,32.44,15,468.7,USA,3.382,314.131
25-08-2024,P033,Product_33,28,25.08,10,632.13,USA,3.382,314.131
25-08-2024,P032,Product_32,30,41.52,0,1245.7,USA,3.382,314.131
25-08-2024,P027,Product_27,26,17.01,5,420.04,USA,3.382,314.131
25-08-2024,P030,Product_30,21,5.44,0,114.29,USA,3.382,314.131
25-08-2024,P029,Product_29,24,35.93,0,862.21,USA,3.382,314.131
25-08-2024,P028,Product_28,26,43.02,0,1118.49,USA,3.382,314.131
25-08-2024,P036,Product_36,27,26.35,0,711.44,USA,3.382,314.131
25-08-2024,P031,Product_31,19,19.82,5,357.79,USA,3.382,314.131
25-08-2024,P037,Product_37,35,31.07,15,924.31,USA,3.382,314.131
25-08-2024,P043,Product_43,25,41.36,10,930.56,USA,3.382,314.131
25-08-2024,P039,Product_39,18,15.48,0,278.62,USA,3.382,314.131
25-08-2024,P040,Product_40,20,27.69,0,553.72,USA,3.382,314.131
25-08-2024,P041,Product_41,26,16.61,0,431.99,USA,3.382,314.131
25-08-2024,P042,Product_42,28,9.78,10,246.45,USA,3.382,314.131
25-08-2024,P044,Product_44,19,42.54,5,767.93,USA,3.382,314.131
25-08-2024,P045,Product_45,20,34.09,0,681.77,USA,3.382,314.131
25-08-2024,P046,Product_46,24,33.75,0,810.08,USA,3.382,314.131
25-08-2024,P047,Product_47,17,24.58,0,417.79,USA,3.382,314.131
25-08-2024,P048,Product_48,24,36.12,10,780.28,USA,3.382,314.131
25-08-2024,P049,Product_49,9,12.35,0,111.16,USA,3.382,314.131
25-08-2024,P026,Product_26,28,8.06,0,225.73,USA,3.382,314.131
25-08-2024,P038,Product_38,30,28.34,0,850.31,USA,3.382,314.131
25-08-2024,P050,Product_50,36,9.8,5,335.23,USA,3.382,314.131
25-08-2024,P025,Product_25,20,21.5,0,430.01,USA,3.382,314.131
25-08-2024,P023,Product_23,21,18.04,0,378.79,USA,3.382,314.131
25-08-2024,P024,Product_24,15,36.68,0,550.22,USA,3.382,314.131
25-08-2024,P001,Product_1,24,15.1,5,344.22,USA,3.382,314.131
25-08-2024,P002,Product_2,37,25.05,20,741.43,USA,3.382,314.131
25-08-2024,P003,Product_3,25,30.7,15,652.46,USA,3.382,314.131
25-08-2024,P004,Product_4,17,44.06,5,711.55,USA,3.382,314.131
25-08-2024,P005,Product_5,23,37.31,0,858.14,USA,3.382,314.131
25-08-2024,P007,Product_7,28,15.98,20,357.95,USA,3.382,314.131
25-08-2024,P008,Product_8,22,48.5,0,1066.96,USA,3.382,314.131
25-08-2024,P009,Product_9,17,19.44,5,314.03,USA,3.382,314.131
25-08-2024,P010,Product_10,29,38.14,0,1106.1,USA,3.382,314.131
25-08-2024,P011,Product_11,15,7.22,0,108.27,USA,3.382,314.131
25-08-2024,P006,Product_6,18,22.75,15,348.1,USA,3.382,314.131
25-08-2024,P013,Product_13,23,13.65,0,313.99,USA,3.382,314.131
25-08-2024,P012,Product_12,17,27.1,0,460.63,USA,3.382,314.131
25-08-2024,P021,Product_21,31,8.27,0,256.37,USA,3.382,314.131
25-08-2024,P020,Product_20,22,11.02,20,193.95,USA,3.382,314.131
25-08-2024,P019,Product_19,15,6.37,10,85.94,USA,3.382,314.131
25-08-2024,P018,Product_18,27,14.49,10,352.2,USA,3.382,314.131
25-08-2024,P022,Product_22,14,29.52,0,413.22,USA,3.382,314.131
25-08-2024,P016,Product_16,29,32.33,0,937.56,USA,3.382,314.131
25-08-2024,P015,Product_15,30,49.25,0,1477.51,USA,3.382,314.131
25-08-2024,P014,Product_14,26,25.01,5,617.8,USA,3.382,314.131
25-08-2024,P017,Product_17,33,35.46,0,1170.16,USA,3.382,314.131
01-09-2024,P037,Product_37,25,13.28,0,332.11,USA,3.313,314.851
01-09-2024,P028,Product_28,24,39.05,5,890.32,USA,3.313,314.851
01-09-2024,P029,Product_29,30,13.4,0,401.9,USA,3.313,314.851
01-09-2024,P030,Product_30,25,5.79,0,144.69,USA,3.313,314.851
01-09-2024,P031,Product_31,17,30.77,10,470.85,USA,3.313,314.851
01-09-2024,P032,Product_32,16,31.84,0,509.37,USA,3.313,314.851
01-09-2024,P033,Product_33,31,6.2,10,172.91,USA,3.313,314.851
01-09-2024,P034,Product_34,35,38.38,5,1275.99,USA,3.313,314.851
01-09-2024,P035,Product_35,29,14.26,0,413.68,USA,3.313,314.851
01-09-2024,P036,Product_36,26,48.32,5,1193.58,USA,3.313,314.851
01-09-2024,P038,Product_38,31,32.82,10,915.76,USA,3.313,314.851
01-09-2024,P027,Product_27,18,24.71,0,444.82,USA,3.313,314.851
01-09-2024,P040,Product_40,28,33.82,0,946.96,USA,3.313,314.851
01-09-2024,P041,Product_41,16,48.11,0,769.74,USA,3.313,314.851
01-09-2024,P042,Product_42,25,37.05,0,926.25,USA,3.313,314.851
01-09-2024,P043,Product_43,26,15.59,0,405.4,USA,3.313,314.851
01-09-2024,P044,Product_44,20,27.53,15,467.97,USA,3.313,314.851
01-09-2024,P045,Product_45,20,11.6,5,220.36,USA,3.313,314.851
01-09-2024,P046,Product_46,21,35.75,5,713.3,USA,3.313,314.851
01-09-2024,P047,Product_47,10,38.97,0,389.67,USA,3.313,314.851
01-09-2024,P048,Product_48,16,49.28,0,788.54,USA,3.313,314.851
01-09-2024,P049,Product_49,14,18.27,0,255.73,USA,3.313,314.851
01-09-2024,P039,Product_39,21,36.65,10,692.64,USA,3.313,314.851
01-09-2024,P026,Product_26,28,7.19,10,181.3,USA,3.313,314.851
01-09-2024,P050,Product_50,26,46.19,0,1200.89,USA,3.313,314.851
01-09-2024,P024,Product_24,22,44.47,0,978.35,USA,3.313,314.851
01-09-2024,P001,Product_1,19,44.06,10,753.43,USA,3.313,314.851
01-09-2024,P002,Product_2,25,10.06,0,251.45,USA,3.313,314.851
01-09-2024,P003,Product_3,19,16.59,0,315.14,USA,3.313,314.851
01-09-2024,P004,Product_4,15,47.43,5,675.94,USA,3.313,314.851
01-09-2024,P005,Product_5,25,42.57,10,957.91,USA,3.313,314.851
01-09-2024,P006,Product_6,20,17.38,5,330.21,USA,3.313,314.851
01-09-2024,P007,Product_7,18,20.34,20,292.94,USA,3.313,314.851
01-09-2024,P008,Product_8,18,46.88,0,843.84,USA,3.313,314.851
01-09-2024,P009,Product_9,26,36.35,10,850.61,USA,3.313,314.851
01-09-2024,P010,Product_10,30,34.13,0,1023.91,USA,3.313,314.851
01-09-2024,P011,Product_11,23,34.26,20,630.35,USA,3.313,314.851
01-09-2024,P025,Product_25,27,29.78,0,803.94,USA,3.313,314.851
01-09-2024,P013,Product_13,19,42.19,10,721.41,USA,3.313,314.851
01-09-2024,P012,Product_12,29,6.8,0,197.13,USA,3.313,314.851
01-09-2024,P022,Product_22,10,8.46,5,80.4,USA,3.313,314.851
01-09-2024,P021,Product_21,13,44.14,15,487.71,USA,3.313,314.851
01-09-2024,P020,Product_20,18,6.79,5,116.12,USA,3.313,314.851
01-09-2024,P019,Product_19,26,17.07,0,443.73,USA,3.313,314.851
01-09-2024,P023,Product_23,31,41.96,0,1300.66,USA,3.313,314.851
01-09-2024,P017,Product_17,32,21.2,0,678.49,USA,3.313,314.851
01-09-2024,P016,Product_16,12,7.97,20,76.54,USA,3.313,314.851
01-09-2024,P015,Product_15,25,46.78,5,1111.14,USA,3.313,314.851
01-09-2024,P014,Product_14,23,24.21,0,556.84,USA,3.313,314.851
01-09-2024,P018,Product_18,17,34.8,10,532.45,USA,3.313,314.851
08-09-2024,P037,Product_37,22,41.72,0,917.9,USA,3.289,314.851
08-09-2024,P028,Product_28,18,17.23,10,279.08,USA,3.289,314.851
08-09-2024,P029,Product_29,14,22.02,0,308.34,USA,3.289,314.851
08-09-2024,P030,Product_30,29,12.49,20,289.87,USA,3.289,314.851
08-09-2024,P031,Product_31,21,41.94,0,880.7,USA,3.289,314.851
08-09-2024,P033,Product_33,25,42.93,0,1073.31,USA,3.289,314.851
08-09-2024,P034,Product_34,24,12.83,0,307.88,USA,3.289,314.851
08-09-2024,P035,Product_35,22,33.68,0,740.93,USA,3.289,314.851
08-09-2024,P036,Product_36,9,49.83,0,448.47,USA,3.289,314.851
08-09-2024,P038,Product_38,26,44.9,0,1167.32,USA,3.289,314.851
08-09-2024,P044,Product_44,17,11.47,0,195.07,USA,3.289,314.851
08-09-2024,P040,Product_40,18,9.21,0,165.78,USA,3.289,314.851
08-09-2024,P041,Product_41,23,44.31,0,1019.11,USA,3.289,314.851
08-09-2024,P042,Product_42,15,19.4,5,276.46,USA,3.289,314.851
08-09-2024,P043,Product_43,27,12.31,20,265.96,USA,3.289,314.851
08-09-2024,P027,Product_27,17,27.63,10,422.73,USA,3.289,314.851
08-09-2024,P045,Product_45,25,5.9,5,140.1,USA,3.289,314.851
08-09-2024,P046,Product_46,5,5.34,0,26.68,USA,3.289,314.851
08-09-2024,P047,Product_47,15,37.31,0,559.7,USA,3.289,314.851
08-09-2024,P048,Product_48,23,41.59,5,908.77,USA,3.289,314.851
08-09-2024,P049,Product_49,25,14.48,0,362.11,USA,3.289,314.851
08-09-2024,P050,Product_50,22,23.7,0,521.47,USA,3.289,314.851
08-09-2024,P039,Product_39,14,32.19,5,428.18,USA,3.289,314.851
08-09-2024,P026,Product_26,13,48.45,15,535.32,USA,3.289,314.851
08-09-2024,P032,Product_32,15,46.79,0,701.92,USA,3.289,314.851
08-09-2024,P024,Product_24,21,5.76,15,102.84,USA,3.289,314.851
08-09-2024,P001,Product_1,23,45.31,0,1042.17,USA,3.289,314.851
08-09-2024,P002,Product_2,21,12.59,20,211.57,USA,3.289,314.851
08-09-2024,P003,Product_3,14,25.38,15,302.02,USA,3.289,314.851
08-09-2024,P004,Product_4,25,13.47,0,336.84,USA,3.289,314.851
08-09-2024,P005,Product_5,19,9.19,0,174.53,USA,3.289,314.851
08-09-2024,P006,Product_6,15,40.8,0,612.02,USA,3.289,314.851
08-09-2024,P007,Product_7,17,10.86,5,175.46,USA,3.289,314.851
08-09-2024,P008,Product_8,25,34.51,5,819.66,USA,3.289,314.851
08-09-2024,P009,Product_9,13,35.47,5,438.06,USA,3.289,314.851
08-09-2024,P010,Product_10,23,6.76,0,155.37,USA,3.289,314.851
08-09-2024,P011,Product_11,22,45.09,5,942.46,USA,3.289,314.851
08-09-2024,P025,Product_25,24,17.13,10,370.08,USA,3.289,314.851
08-09-2024,P013,Product_13,23,49.35,5,1078.34,USA,3.289,314.851
08-09-2024,P014,Product_14,16,9.82,10,141.35,USA,3.289,314.851
08-09-2024,P015,Product_15,14,45.96,0,643.42,USA,3.289,314.851
08-09-2024,P016,Product_16,29,24.7,0,716.28,USA,3.289,314.851
08-09-2024,P017,Product_17,21,39.3,15,701.43,USA,3.289,314.851
08-09-2024,P018,Product_18,22,16.38,0,360.31,USA,3.289,314.851
08-09-2024,P019,Product_19,26,17.06,15,377.02,USA,3.289,314.851
08-09-2024,P020,Product_20,24,16.57,10,357.95,USA,3.289,314.851
08-09-2024,P021,Product_21,14,6.27,0,87.72,USA,3.289,314.851
08-09-2024,P022,Product_22,21,42.04,0,882.74,USA,3.289,314.851
08-09-2024,P023,Product_23,15,34.35,0,515.29,USA,3.289,314.851
08-09-2024,P012,Product_12,15,35.34,20,424.12,USA,3.289,314.851
15-09-2024,P035,Product_35,19,5.6,5,101.04,USA,3.236,314.851
15-09-2024,P034,Product_34,20,34.97,10,629.42,USA,3.236,314.851
15-09-2024,P033,Product_33,23,48.22,0,1108.98,USA,3.236,314.851
15-09-2024,P032,Product_32,25,34.03,0,850.79,USA,3.236,314.851
15-09-2024,P027,Product_27,22,39.64,10,784.83,USA,3.236,314.851
15-09-2024,P030,Product_30,22,41.23,15,771.01,USA,3.236,314.851
15-09-2024,P029,Product_29,16,26.77,15,364.13,USA,3.236,314.851
15-09-2024,P028,Product_28,19,23.29,10,398.27,USA,3.236,314.851
15-09-2024,P036,Product_36,4,8.25,5,31.35,USA,3.236,314.851
15-09-2024,P031,Product_31,31,18.01,20,446.69,USA,3.236,314.851
15-09-2024,P037,Product_37,14,27.64,10,348.33,USA,3.236,314.851
15-09-2024,P043,Product_43,15,10.96,5,156.2,USA,3.236,314.851
15-09-2024,P039,Product_39,16,44.26,5,672.72,USA,3.236,314.851
15-09-2024,P040,Product_40,20,33.21,0,664.15,USA,3.236,314.851
15-09-2024,P041,Product_41,20,41.17,10,740.99,USA,3.236,314.851
15-09-2024,P042,Product_42,22,25.47,10,504.37,USA,3.236,314.851
15-09-2024,P044,Product_44,20,23.81,15,404.76,USA,3.236,314.851
15-09-2024,P045,Product_45,18,43.53,0,783.48,USA,3.236,314.851
15-09-2024,P046,Product_46,17,44.36,0,754.2,USA,3.236,314.851
15-09-2024,P047,Product_47,12,37.4,0,448.8,USA,3.236,314.851
15-09-2024,P048,Product_48,26,40.5,0,1053.03,USA,3.236,314.851
15-09-2024,P049,Product_49,23,33.76,0,776.57,USA,3.236,314.851
15-09-2024,P026,Product_26,17,18.9,0,321.32,USA,3.236,314.851
15-09-2024,P038,Product_38,19,34.17,0,649.26,USA,3.236,314.851
15-09-2024,P050,Product_50,21,10.71,15,191.1,USA,3.236,314.851
15-09-2024,P025,Product_25,20,40.55,5,770.52,USA,3.236,314.851
15-09-2024,P023,Product_23,24,48.45,0,1162.86,USA,3.236,314.851
